Age,Gender,MaritalStatus,IncomeLevel,LastLoginDate,LoginFrequency,ServiceUsage,TransactionDate,Year,Month,AmountSpent,ProductCategory,InteractionType,ResolutionStatus,DaysSinceLastInteraction,ChurnStatus
27,F,Married,Medium,2023-01-18,11,Website,2022-02-26,2022,2,86.67,Groceries,Feedback,Resolved,246,0
27,F,Married,Medium,2023-01-18,11,Website,2022-08-15,2022,8,478.44,Furniture,Feedback,Resolved,246,0
27,F,Married,Medium,2023-01-18,11,Website,2022-11-02,2022,11,488.18,Clothing,Feedback,Resolved,246,0
27,F,Married,Medium,2023-01-18,11,Website,2022-06-05,2022,6,166.5,Groceries,Feedback,Resolved,246,0
27,F,Married,Medium,2023-01-18,11,Website,2022-12-31,2022,12,89.47,Furniture,Feedback,Resolved,246,0
27,F,Married,Medium,2023-01-18,11,Website,2022-12-21,2022,12,58.39,Electronics,Feedback,Resolved,246,0
18,F,Divorced,Medium,2023-07-07,23,Website,2022-05-06,2022,5,482.75,Clothing,Complaint,Resolved,211,1
18,F,Divorced,Medium,2023-07-07,23,Website,2022-05-06,2022,5,482.75,Clothing,Complaint,Unresolved,135,1
18,F,Divorced,Medium,2023-07-07,23,Website,2022-03-26,2022,3,147.45,Books,Complaint,Resolved,211,1
18,F,Divorced,Medium,2023-07-07,23,Website,2022-03-26,2022,3,147.45,Books,Complaint,Unresolved,135,1
28,F,Widowed,Medium,2023-03-21,13,Website,2022-03-21,2022,3,127.65,Groceries,Inquiry,Resolved,234,0
28,F,Widowed,Medium,2023-03-21,13,Website,2022-11-29,2022,11,115.9,Books,Inquiry,Resolved,234,0
68,M,Divorced,Low,2023-02-25,47,Mobile App,2022-04-05,2022,4,391.42,Electronics,Feedback,Unresolved,115,0
68,M,Divorced,Low,2023-02-25,47,Mobile App,2022-11-07,2022,11,160.81,Electronics,Feedback,Unresolved,115,0
61,F,Divorced,Low,2023-09-24,11,Website,2022-03-29,2022,3,182.65,Books,Inquiry,Resolved,27,0
61,F,Divorced,Low,2023-09-24,11,Website,2022-08-21,2022,8,389.5,Electronics,Inquiry,Resolved,27,0
61,F,Divorced,Low,2023-09-24,11,Website,2022-10-05,2022,10,450.67,Furniture,Inquiry,Resolved,27,0
61,F,Divorced,Low,2023-09-24,11,Website,2022-05-18,2022,5,344.06,Books,Inquiry,Resolved,27,0
61,F,Divorced,Low,2023-09-24,11,Website,2022-09-28,2022,9,425.15,Groceries,Inquiry,Resolved,27,0
61,F,Divorced,Low,2023-09-24,11,Website,2022-05-05,2022,5,401.03,Electronics,Inquiry,Resolved,27,0
61,F,Divorced,Low,2023-09-24,11,Website,2022-09-19,2022,9,297.13,Clothing,Inquiry,Resolved,27,0
61,F,Divorced,Low,2023-09-24,11,Website,2022-04-17,2022,4,236.51,Electronics,Inquiry,Resolved,27,0
41,F,Single,High,2023-06-15,36,Website,2022-05-30,2022,5,405.19,Books,NoInteraction,NoInteraction,-1,0
41,F,Single,High,2023-06-15,36,Website,2022-08-07,2022,8,224.86,Clothing,NoInteraction,NoInteraction,-1,0
41,F,Single,High,2023-06-15,36,Website,2022-01-13,2022,1,48.9,Electronics,NoInteraction,NoInteraction,-1,0
41,F,Single,High,2023-06-15,36,Website,2022-08-06,2022,8,11.23,Groceries,NoInteraction,NoInteraction,-1,0
41,F,Single,High,2023-06-15,36,Website,2022-10-19,2022,10,376.94,Groceries,NoInteraction,NoInteraction,-1,0
41,F,Single,High,2023-06-15,36,Website,2022-05-20,2022,5,230.72,Electronics,NoInteraction,NoInteraction,-1,0
41,F,Single,High,2023-06-15,36,Website,2022-04-01,2022,4,309.14,Groceries,NoInteraction,NoInteraction,-1,0
41,F,Single,High,2023-06-15,36,Website,2022-09-28,2022,9,248.79,Electronics,NoInteraction,NoInteraction,-1,0
41,F,Single,High,2023-06-15,36,Website,2022-09-18,2022,9,24.17,Furniture,NoInteraction,NoInteraction,-1,0
20,M,Widowed,Medium,2023-04-13,38,Mobile App,2022-04-22,2022,4,109.98,Groceries,Inquiry,Resolved,140,0
20,M,Widowed,Medium,2023-04-13,38,Mobile App,2022-01-04,2022,1,333.98,Electronics,Inquiry,Resolved,140,0
20,M,Widowed,Medium,2023-04-13,38,Mobile App,2022-06-15,2022,6,376.77,Groceries,Inquiry,Resolved,140,0
20,M,Widowed,Medium,2023-04-13,38,Mobile App,2022-08-29,2022,8,75.54,Electronics,Inquiry,Resolved,140,0
52,M,Widowed,Medium,2023-01-05,27,Mobile App,2022-12-29,2022,12,93.12,Groceries,Inquiry,Unresolved,248,0
52,M,Widowed,Medium,2023-01-05,27,Mobile App,2022-04-14,2022,4,159.17,Groceries,Inquiry,Unresolved,248,0
52,M,Widowed,Medium,2023-01-05,27,Mobile App,2022-02-11,2022,2,369.06,Furniture,Inquiry,Unresolved,248,0
52,M,Widowed,Medium,2023-01-05,27,Mobile App,2022-03-21,2022,3,478.02,Electronics,Inquiry,Unresolved,248,0
52,M,Widowed,Medium,2023-01-05,27,Mobile App,2022-06-11,2022,6,213.92,Clothing,Inquiry,Unresolved,248,0
52,M,Widowed,Medium,2023-01-05,27,Mobile App,2022-06-19,2022,6,256.79,Clothing,Inquiry,Unresolved,248,0
53,F,Widowed,High,2023-06-19,18,Mobile App,2022-02-24,2022,2,69.09,Electronics,NoInteraction,NoInteraction,-1,0
53,F,Widowed,High,2023-06-19,18,Mobile App,2022-05-24,2022,5,372.66,Books,NoInteraction,NoInteraction,-1,0
48,M,Widowed,Low,2023-11-07,40,Mobile App,2022-12-30,2022,12,228.16,Books,NoInteraction,NoInteraction,-1,0
48,M,Widowed,Low,2023-11-07,40,Mobile App,2022-08-16,2022,8,191.7,Furniture,NoInteraction,NoInteraction,-1,0
21,F,Married,High,2023-06-19,38,Online Banking,2022-06-19,2022,6,431.47,Electronics,NoInteraction,NoInteraction,-1,1
36,M,Divorced,Low,2023-03-20,34,Online Banking,2022-01-20,2022,1,402.2,Furniture,Inquiry,Unresolved,305,0
36,M,Divorced,Low,2023-03-20,34,Online Banking,2022-08-07,2022,8,234.41,Electronics,Inquiry,Unresolved,305,0
36,M,Divorced,Low,2023-03-20,34,Online Banking,2022-01-16,2022,1,397.8,Books,Inquiry,Unresolved,305,0
36,M,Divorced,Low,2023-03-20,34,Online Banking,2022-08-19,2022,8,352.46,Clothing,Inquiry,Unresolved,305,0
36,M,Divorced,Low,2023-03-20,34,Online Banking,2022-02-28,2022,2,120.37,Clothing,Inquiry,Unresolved,305,0
36,M,Divorced,Low,2023-03-20,34,Online Banking,2022-08-25,2022,8,498.24,Clothing,Inquiry,Unresolved,305,0
36,M,Divorced,Low,2023-03-20,34,Online Banking,2022-05-18,2022,5,461.47,Electronics,Inquiry,Unresolved,305,0
36,M,Divorced,Low,2023-03-20,34,Online Banking,2022-10-10,2022,10,337.7,Books,Inquiry,Unresolved,305,0
64,F,Widowed,High,2023-06-03,22,Website,2022-07-21,2022,7,280.48,Electronics,Feedback,Resolved,286,0
64,F,Widowed,High,2023-06-03,22,Website,2022-07-21,2022,7,280.48,Electronics,Inquiry,Unresolved,165,0
64,F,Widowed,High,2023-06-03,22,Website,2022-03-27,2022,3,198.5,Electronics,Feedback,Resolved,286,0
64,F,Widowed,High,2023-06-03,22,Website,2022-03-27,2022,3,198.5,Electronics,Inquiry,Unresolved,165,0
64,F,Widowed,High,2023-06-03,22,Website,2022-02-27,2022,2,461.27,Electronics,Feedback,Resolved,286,0
64,F,Widowed,High,2023-06-03,22,Website,2022-02-27,2022,2,461.27,Electronics,Inquiry,Unresolved,165,0
64,F,Widowed,High,2023-06-03,22,Website,2022-07-22,2022,7,356.74,Clothing,Feedback,Resolved,286,0
64,F,Widowed,High,2023-06-03,22,Website,2022-07-22,2022,7,356.74,Clothing,Inquiry,Unresolved,165,0
64,F,Widowed,High,2023-06-03,22,Website,2022-03-02,2022,3,207.97,Electronics,Feedback,Resolved,286,0
64,F,Widowed,High,2023-06-03,22,Website,2022-03-02,2022,3,207.97,Electronics,Inquiry,Unresolved,165,0
64,F,Widowed,High,2023-06-03,22,Website,2022-02-20,2022,2,493.64,Electronics,Feedback,Resolved,286,0
64,F,Widowed,High,2023-06-03,22,Website,2022-02-20,2022,2,493.64,Electronics,Inquiry,Unresolved,165,0
64,F,Widowed,High,2023-06-03,22,Website,2022-04-26,2022,4,46.89,Clothing,Feedback,Resolved,286,0
64,F,Widowed,High,2023-06-03,22,Website,2022-04-26,2022,4,46.89,Clothing,Inquiry,Unresolved,165,0
53,M,Married,High,2023-10-21,18,Mobile App,2022-08-11,2022,8,445.89,Groceries,Feedback,Resolved,247,0
53,M,Married,High,2023-10-21,18,Mobile App,2022-09-12,2022,9,88.04,Clothing,Feedback,Resolved,247,0
53,M,Married,High,2023-10-21,18,Mobile App,2022-09-12,2022,9,490.3,Clothing,Feedback,Resolved,247,0
38,F,Widowed,Medium,2023-06-28,41,Online Banking,2022-06-05,2022,6,142.43,Furniture,Complaint,Resolved,221,0
38,F,Widowed,Medium,2023-06-28,41,Online Banking,2022-06-05,2022,6,142.43,Furniture,Complaint,Resolved,335,0
38,F,Widowed,Medium,2023-06-28,41,Online Banking,2022-04-29,2022,4,472.91,Clothing,Complaint,Resolved,221,0
38,F,Widowed,Medium,2023-06-28,41,Online Banking,2022-04-29,2022,4,472.91,Clothing,Complaint,Resolved,335,0
38,F,Widowed,Medium,2023-06-28,41,Online Banking,2022-06-26,2022,6,151.5,Groceries,Complaint,Resolved,221,0
38,F,Widowed,Medium,2023-06-28,41,Online Banking,2022-06-26,2022,6,151.5,Groceries,Complaint,Resolved,335,0
38,F,Widowed,Medium,2023-06-28,41,Online Banking,2022-12-04,2022,12,426.75,Clothing,Complaint,Resolved,221,0
38,F,Widowed,Medium,2023-06-28,41,Online Banking,2022-12-04,2022,12,426.75,Clothing,Complaint,Resolved,335,0
38,F,Widowed,Medium,2023-06-28,41,Online Banking,2022-09-20,2022,9,485.11,Groceries,Complaint,Resolved,221,0
38,F,Widowed,Medium,2023-06-28,41,Online Banking,2022-09-20,2022,9,485.11,Groceries,Complaint,Resolved,335,0
38,F,Widowed,Medium,2023-06-28,41,Online Banking,2022-03-13,2022,3,323.48,Electronics,Complaint,Resolved,221,0
38,F,Widowed,Medium,2023-06-28,41,Online Banking,2022-03-13,2022,3,323.48,Electronics,Complaint,Resolved,335,0
38,F,Widowed,Medium,2023-06-28,41,Online Banking,2022-07-22,2022,7,481.57,Electronics,Complaint,Resolved,221,0
38,F,Widowed,Medium,2023-06-28,41,Online Banking,2022-07-22,2022,7,481.57,Electronics,Complaint,Resolved,335,0
35,M,Divorced,High,2023-04-27,18,Mobile App,2022-05-31,2022,5,345.04,Books,Feedback,Unresolved,301,0
35,M,Divorced,High,2023-04-27,18,Mobile App,2022-06-16,2022,6,306.78,Groceries,Feedback,Unresolved,301,0
35,M,Divorced,High,2023-04-27,18,Mobile App,2022-11-30,2022,11,157.67,Clothing,Feedback,Unresolved,301,0
35,M,Divorced,High,2023-04-27,18,Mobile App,2022-09-09,2022,9,186.63,Books,Feedback,Unresolved,301,0
35,M,Divorced,High,2023-04-27,18,Mobile App,2022-07-24,2022,7,395.87,Clothing,Feedback,Unresolved,301,0
68,F,Widowed,Low,2023-12-25,13,Website,2022-02-24,2022,2,144.28,Books,Inquiry,Resolved,23,0
68,F,Widowed,Low,2023-12-25,13,Website,2022-03-08,2022,3,198.99,Books,Inquiry,Resolved,23,0
45,F,Married,Low,2023-02-18,39,Online Banking,2022-10-27,2022,10,419.85,Electronics,Inquiry,Resolved,168,1
32,F,Married,High,2023-10-11,16,Online Banking,2022-10-04,2022,10,410.66,Books,Complaint,Unresolved,89,0
32,F,Married,High,2023-10-11,16,Online Banking,2022-10-04,2022,10,410.66,Books,Feedback,Unresolved,64,0
32,F,Married,High,2023-10-11,16,Online Banking,2022-08-13,2022,8,339.16,Furniture,Complaint,Unresolved,89,0
32,F,Married,High,2023-10-11,16,Online Banking,2022-08-13,2022,8,339.16,Furniture,Feedback,Unresolved,64,0
32,F,Married,High,2023-10-11,16,Online Banking,2022-07-06,2022,7,75.7,Books,Complaint,Unresolved,89,0
32,F,Married,High,2023-10-11,16,Online Banking,2022-07-06,2022,7,75.7,Books,Feedback,Unresolved,64,0
32,F,Married,High,2023-10-11,16,Online Banking,2022-03-29,2022,3,484.18,Books,Complaint,Unresolved,89,0
32,F,Married,High,2023-10-11,16,Online Banking,2022-03-29,2022,3,484.18,Books,Feedback,Unresolved,64,0
32,F,Married,High,2023-10-11,16,Online Banking,2022-12-18,2022,12,459.0,Books,Complaint,Unresolved,89,0
32,F,Married,High,2023-10-11,16,Online Banking,2022-12-18,2022,12,459.0,Books,Feedback,Unresolved,64,0
59,F,Divorced,Low,2023-12-12,8,Mobile App,2022-07-07,2022,7,249.26,Furniture,NoInteraction,NoInteraction,-1,0
59,F,Divorced,Low,2023-12-12,8,Mobile App,2022-12-24,2022,12,34.12,Clothing,NoInteraction,NoInteraction,-1,0
59,F,Divorced,Low,2023-12-12,8,Mobile App,2022-11-25,2022,11,405.03,Clothing,NoInteraction,NoInteraction,-1,0
59,F,Divorced,Low,2023-12-12,8,Mobile App,2022-06-23,2022,6,267.25,Electronics,NoInteraction,NoInteraction,-1,0
59,F,Divorced,Low,2023-12-12,8,Mobile App,2022-09-18,2022,9,418.07,Groceries,NoInteraction,NoInteraction,-1,0
19,F,Widowed,High,2023-09-02,34,Mobile App,2022-09-19,2022,9,128.42,Furniture,Complaint,Unresolved,192,0
19,F,Widowed,High,2023-09-02,34,Mobile App,2022-09-19,2022,9,128.42,Furniture,Feedback,Resolved,41,0
19,F,Widowed,High,2023-09-02,34,Mobile App,2022-01-25,2022,1,186.82,Clothing,Complaint,Unresolved,192,0
19,F,Widowed,High,2023-09-02,34,Mobile App,2022-01-25,2022,1,186.82,Clothing,Feedback,Resolved,41,0
19,F,Widowed,High,2023-09-02,34,Mobile App,2022-07-03,2022,7,387.19,Clothing,Complaint,Unresolved,192,0
19,F,Widowed,High,2023-09-02,34,Mobile App,2022-07-03,2022,7,387.19,Clothing,Feedback,Resolved,41,0
19,F,Widowed,High,2023-09-02,34,Mobile App,2022-10-04,2022,10,489.82,Clothing,Complaint,Unresolved,192,0
19,F,Widowed,High,2023-09-02,34,Mobile App,2022-10-04,2022,10,489.82,Clothing,Feedback,Resolved,41,0
19,F,Widowed,High,2023-09-02,34,Mobile App,2022-11-11,2022,11,203.23,Books,Complaint,Unresolved,192,0
19,F,Widowed,High,2023-09-02,34,Mobile App,2022-11-11,2022,11,203.23,Books,Feedback,Resolved,41,0
19,F,Widowed,High,2023-09-02,34,Mobile App,2022-11-27,2022,11,346.68,Groceries,Complaint,Unresolved,192,0
19,F,Widowed,High,2023-09-02,34,Mobile App,2022-11-27,2022,11,346.68,Groceries,Feedback,Resolved,41,0
19,F,Widowed,High,2023-09-02,34,Mobile App,2022-03-17,2022,3,439.53,Groceries,Complaint,Unresolved,192,0
19,F,Widowed,High,2023-09-02,34,Mobile App,2022-03-17,2022,3,439.53,Groceries,Feedback,Resolved,41,0
19,F,Widowed,High,2023-09-02,34,Mobile App,2022-05-26,2022,5,78.65,Clothing,Complaint,Unresolved,192,0
19,F,Widowed,High,2023-09-02,34,Mobile App,2022-05-26,2022,5,78.65,Clothing,Feedback,Resolved,41,0
54,F,Married,Medium,2023-03-09,29,Website,2022-12-03,2022,12,13.04,Groceries,Inquiry,Unresolved,284,0
54,F,Married,Medium,2023-03-09,29,Website,2022-12-03,2022,12,13.04,Groceries,Complaint,Resolved,201,0
28,M,Single,Medium,2023-02-17,6,Online Banking,2022-04-28,2022,4,444.84,Books,Complaint,Resolved,290,0
40,F,Widowed,Medium,2023-06-29,38,Mobile App,2022-10-14,2022,10,398.49,Furniture,NoInteraction,NoInteraction,-1,0
40,F,Widowed,Medium,2023-06-29,38,Mobile App,2022-08-05,2022,8,174.35,Clothing,NoInteraction,NoInteraction,-1,0
40,F,Widowed,Medium,2023-06-29,38,Mobile App,2022-10-03,2022,10,19.9,Clothing,NoInteraction,NoInteraction,-1,0
40,F,Widowed,Medium,2023-06-29,38,Mobile App,2022-02-03,2022,2,290.43,Books,NoInteraction,NoInteraction,-1,0
40,F,Widowed,Medium,2023-06-29,38,Mobile App,2022-04-08,2022,4,129.94,Groceries,NoInteraction,NoInteraction,-1,0
40,F,Widowed,Medium,2023-06-29,38,Mobile App,2022-04-21,2022,4,87.74,Electronics,NoInteraction,NoInteraction,-1,0
40,F,Widowed,Medium,2023-06-29,38,Mobile App,2022-12-13,2022,12,32.37,Electronics,NoInteraction,NoInteraction,-1,0
40,F,Widowed,Medium,2023-06-29,38,Mobile App,2022-04-15,2022,4,60.04,Books,NoInteraction,NoInteraction,-1,0
61,M,Single,Medium,2023-06-02,36,Mobile App,2022-12-20,2022,12,334.2,Furniture,Feedback,Unresolved,70,0
61,M,Single,Medium,2023-06-02,36,Mobile App,2022-12-20,2022,12,334.2,Furniture,Inquiry,Resolved,39,0
58,F,Married,High,2023-09-30,48,Mobile App,2022-08-12,2022,8,22.57,Electronics,NoInteraction,NoInteraction,-1,0
58,F,Married,High,2023-09-30,48,Mobile App,2022-04-21,2022,4,177.93,Furniture,NoInteraction,NoInteraction,-1,0
58,F,Married,High,2023-09-30,48,Mobile App,2022-03-15,2022,3,64.75,Furniture,NoInteraction,NoInteraction,-1,0
58,F,Married,High,2023-09-30,48,Mobile App,2022-12-13,2022,12,104.43,Groceries,NoInteraction,NoInteraction,-1,0
58,F,Married,High,2023-09-30,48,Mobile App,2022-07-17,2022,7,336.59,Furniture,NoInteraction,NoInteraction,-1,0
58,F,Married,High,2023-09-30,48,Mobile App,2022-01-27,2022,1,395.38,Groceries,NoInteraction,NoInteraction,-1,0
58,F,Married,High,2023-09-30,48,Mobile App,2022-10-25,2022,10,347.15,Electronics,NoInteraction,NoInteraction,-1,0
29,M,Married,Low,2023-01-26,42,Online Banking,2022-06-09,2022,6,185.34,Groceries,Complaint,Unresolved,148,0
29,M,Married,Low,2023-01-26,42,Online Banking,2022-10-10,2022,10,385.58,Groceries,Complaint,Unresolved,148,0
29,M,Married,Low,2023-01-26,42,Online Banking,2022-07-14,2022,7,246.37,Clothing,Complaint,Unresolved,148,0
29,M,Married,Low,2023-01-26,42,Online Banking,2022-03-06,2022,3,485.08,Books,Complaint,Unresolved,148,0
29,M,Married,Low,2023-01-26,42,Online Banking,2022-08-15,2022,8,432.79,Furniture,Complaint,Unresolved,148,0
20,F,Divorced,High,2023-04-19,26,Mobile App,2022-07-25,2022,7,373.09,Books,NoInteraction,NoInteraction,-1,0
20,F,Divorced,High,2023-04-19,26,Mobile App,2022-08-08,2022,8,243.07,Books,NoInteraction,NoInteraction,-1,0
20,F,Divorced,High,2023-04-19,26,Mobile App,2022-07-15,2022,7,73.02,Electronics,NoInteraction,NoInteraction,-1,0
20,F,Divorced,High,2023-04-19,26,Mobile App,2022-06-06,2022,6,445.69,Clothing,NoInteraction,NoInteraction,-1,0
20,F,Divorced,High,2023-04-19,26,Mobile App,2022-08-14,2022,8,258.55,Electronics,NoInteraction,NoInteraction,-1,0
20,F,Divorced,High,2023-04-19,26,Mobile App,2022-01-14,2022,1,118.45,Books,NoInteraction,NoInteraction,-1,0
20,F,Divorced,High,2023-04-19,26,Mobile App,2022-07-23,2022,7,241.68,Books,NoInteraction,NoInteraction,-1,0
69,M,Divorced,Low,2023-04-08,18,Website,2022-08-24,2022,8,348.91,Electronics,Complaint,Resolved,104,0
69,M,Divorced,Low,2023-04-08,18,Website,2022-08-24,2022,8,348.91,Electronics,Complaint,Resolved,36,0
69,M,Divorced,Low,2023-04-08,18,Website,2022-05-04,2022,5,35.38,Clothing,Complaint,Resolved,104,0
69,M,Divorced,Low,2023-04-08,18,Website,2022-05-04,2022,5,35.38,Clothing,Complaint,Resolved,36,0
69,M,Divorced,Low,2023-04-08,18,Website,2022-06-07,2022,6,388.8,Groceries,Complaint,Resolved,104,0
69,M,Divorced,Low,2023-04-08,18,Website,2022-06-07,2022,6,388.8,Groceries,Complaint,Resolved,36,0
69,M,Divorced,Low,2023-04-08,18,Website,2022-06-10,2022,6,29.66,Books,Complaint,Resolved,104,0
69,M,Divorced,Low,2023-04-08,18,Website,2022-06-10,2022,6,29.66,Books,Complaint,Resolved,36,0
69,M,Divorced,Low,2023-04-08,18,Website,2022-10-11,2022,10,38.65,Groceries,Complaint,Resolved,104,0
69,M,Divorced,Low,2023-04-08,18,Website,2022-10-11,2022,10,38.65,Groceries,Complaint,Resolved,36,0
69,M,Divorced,Low,2023-04-08,18,Website,2022-09-26,2022,9,430.59,Electronics,Complaint,Resolved,104,0
69,M,Divorced,Low,2023-04-08,18,Website,2022-09-26,2022,9,430.59,Electronics,Complaint,Resolved,36,0
69,M,Divorced,Low,2023-04-08,18,Website,2022-02-25,2022,2,177.59,Clothing,Complaint,Resolved,104,0
69,M,Divorced,Low,2023-04-08,18,Website,2022-02-25,2022,2,177.59,Clothing,Complaint,Resolved,36,0
69,M,Divorced,Low,2023-04-08,18,Website,2022-10-19,2022,10,433.5,Clothing,Complaint,Resolved,104,0
69,M,Divorced,Low,2023-04-08,18,Website,2022-10-19,2022,10,433.5,Clothing,Complaint,Resolved,36,0
34,F,Widowed,High,2023-06-30,11,Mobile App,2022-03-14,2022,3,108.73,Books,NoInteraction,NoInteraction,-1,0
34,F,Widowed,High,2023-06-30,11,Mobile App,2022-01-14,2022,1,213.27,Electronics,NoInteraction,NoInteraction,-1,0
34,F,Widowed,High,2023-06-30,11,Mobile App,2022-05-20,2022,5,44.73,Books,NoInteraction,NoInteraction,-1,0
34,F,Widowed,High,2023-06-30,11,Mobile App,2022-02-10,2022,2,49.77,Furniture,NoInteraction,NoInteraction,-1,0
34,F,Widowed,High,2023-06-30,11,Mobile App,2022-01-24,2022,1,91.31,Groceries,NoInteraction,NoInteraction,-1,0
34,F,Widowed,High,2023-06-30,11,Mobile App,2022-06-25,2022,6,154.69,Groceries,NoInteraction,NoInteraction,-1,0
34,F,Widowed,High,2023-06-30,11,Mobile App,2022-01-21,2022,1,40.42,Books,NoInteraction,NoInteraction,-1,0
50,M,Married,Low,2023-06-13,27,Mobile App,2022-11-08,2022,11,496.79,Groceries,NoInteraction,NoInteraction,-1,0
50,M,Married,Low,2023-06-13,27,Mobile App,2022-01-26,2022,1,127.19,Books,NoInteraction,NoInteraction,-1,0
50,M,Married,Low,2023-06-13,27,Mobile App,2022-04-20,2022,4,434.22,Clothing,NoInteraction,NoInteraction,-1,0
50,M,Married,Low,2023-06-13,27,Mobile App,2022-11-09,2022,11,493.54,Groceries,NoInteraction,NoInteraction,-1,0
50,M,Married,Low,2023-06-13,27,Mobile App,2022-04-30,2022,4,325.98,Groceries,NoInteraction,NoInteraction,-1,0
50,M,Married,Low,2023-06-13,27,Mobile App,2022-10-29,2022,10,377.72,Clothing,NoInteraction,NoInteraction,-1,0
50,M,Married,Low,2023-06-13,27,Mobile App,2022-03-29,2022,3,157.24,Furniture,NoInteraction,NoInteraction,-1,0
18,F,Married,Low,2023-10-03,30,Online Banking,2022-03-04,2022,3,408.06,Electronics,NoInteraction,NoInteraction,-1,0
18,F,Married,Low,2023-10-03,30,Online Banking,2022-09-18,2022,9,8.89,Books,NoInteraction,NoInteraction,-1,0
18,F,Married,Low,2023-10-03,30,Online Banking,2022-02-23,2022,2,29.7,Groceries,NoInteraction,NoInteraction,-1,0
18,F,Married,Low,2023-10-03,30,Online Banking,2022-02-04,2022,2,194.97,Furniture,NoInteraction,NoInteraction,-1,0
18,F,Married,Low,2023-10-03,30,Online Banking,2022-04-28,2022,4,258.83,Clothing,NoInteraction,NoInteraction,-1,0
18,F,Married,Low,2023-10-03,30,Online Banking,2022-05-20,2022,5,191.97,Books,NoInteraction,NoInteraction,-1,0
18,F,Married,Low,2023-10-03,30,Online Banking,2022-10-21,2022,10,378.87,Furniture,NoInteraction,NoInteraction,-1,0
56,M,Married,High,2023-05-11,18,Website,2022-03-30,2022,3,25.75,Electronics,Complaint,Unresolved,272,0
56,M,Married,High,2023-05-11,18,Website,2022-03-30,2022,3,25.75,Electronics,Inquiry,Unresolved,262,0
37,M,Married,Medium,2023-05-02,43,Online Banking,2022-01-22,2022,1,169.4,Electronics,Inquiry,Unresolved,315,1
37,M,Married,Medium,2023-05-02,43,Online Banking,2022-01-22,2022,1,169.4,Electronics,Complaint,Resolved,164,1
37,M,Married,Medium,2023-05-02,43,Online Banking,2022-12-13,2022,12,326.0,Books,Inquiry,Unresolved,315,1
37,M,Married,Medium,2023-05-02,43,Online Banking,2022-12-13,2022,12,326.0,Books,Complaint,Resolved,164,1
37,M,Married,Medium,2023-05-02,43,Online Banking,2022-01-22,2022,1,398.92,Groceries,Inquiry,Unresolved,315,1
37,M,Married,Medium,2023-05-02,43,Online Banking,2022-01-22,2022,1,398.92,Groceries,Complaint,Resolved,164,1
37,M,Married,Medium,2023-05-02,43,Online Banking,2022-04-04,2022,4,271.46,Furniture,Inquiry,Unresolved,315,1
